LSM9DS0 WHO_AM_I's returned: 0x49D4
Should be 0x49D4

SGCanScience>Time:17457|Press:844|LM35:51|NTC:516|GyrX:121|GyrY:18|GyrZ:-3|AccX:386|AccY:1218|AccZ:-567|MagX:-7198|MagY:-4596|MagZ:-1623|
SGCanScience>Time:17600|Press:841|LM35:49|NTC:517|GyrX:-84|GyrY:-80|GyrZ:-55|AccX:404|AccY:1237|AccZ:-576|MagX:-7199|MagY:-4579|MagZ:-1965|
SGCanScience>Time:17743|Press:838|LM35:54|NTC:520|GyrX:-326|GyrY:19|GyrZ:216|AccX:640|AccY:1275|AccZ:-602|MagX:-7236|MagY:-4590|MagZ:-1916|
SGCanScience>Time:17889|Press:840|LM35:46|NTC:524|GyrX:-378|GyrY:15|GyrZ:218|AccX:454|AccY:1237|AccZ:-468|MagX:-7417|MagY:-4644|MagZ:-1720|
SGCanScience>Time:18032|Press:839|LM35:51|NTC:516|GyrX:-375|GyrY:-52|GyrZ:-106|AccX:489|AccY:1272|AccZ:-415|MagX:-7427|MagY:-4840|MagZ:-1609|
SGCanScience>Time:18178|Press:841|LM35:49|NTC:519|GyrX:-196|GyrY:-73|GyrZ:67|AccX:466|AccY:1271|AccZ:-355|MagX:-7439|MagY:-4968|MagZ:-1493|
SGCanScience>Time:18323|Press:838|LM35:54|NTC:517|GyrX:-138|GyrY:-111|GyrZ:-115|AccX:483|AccY:1251|AccZ:-325|MagX:-7406|MagY:-5045|MagZ:-1408|
SGCanScience>Time:18468|Press:841|LM35:51|NTC:516|GyrX:-105|GyrY:-68|GyrZ:-45|AccX:495|AccY:1305|AccZ:-294|MagX:-7417|MagY:-5024|MagZ:-1629|
SGCanScience>Time:18612|Press:839|LM35:46|NTC:522|GyrX:34|GyrY:-105|GyrZ:-29|AccX:457|AccY:1315|AccZ:-300|MagX:-7397|MagY:-5055|MagZ:-1450|
SGCanScience>Time:18757|Press:837|LM35:53|NTC:517|GyrX:88|GyrY:-41|GyrZ:-24|AccX:476|AccY:1282|AccZ:-318|MagX:-7381|MagY:-5121|MagZ:-1461|
SGCanScience>Time:18900|Press:844|LM35:57|NTC:521|GyrX:28|GyrY:-42|GyrZ:25|AccX:462|AccY:1253|AccZ:-332|MagX:-7345|MagY:-5069|MagZ:-1477|
SGCanScience>Time:19044|Press:838|LM35:54|NTC:521|GyrX:131|GyrY:-27|GyrZ:-67|AccX:450|AccY:1295|AccZ:-367|MagX:-7318|MagY:-5047|MagZ:-1517|
SGCanScience>Time:19187|Press:835|LM35:50|NTC:517|GyrX:81|GyrY:-16|GyrZ:155|AccX:470|AccY:1326|AccZ:-376|MagX:-7375|MagY:-4967|MagZ:-1571|
SGCanScience>Time:19331|Press:844|LM35:56|NTC:523|GyrX:124|GyrY:127|GyrZ:343|AccX:503|AccY:1311|AccZ:-384|MagX:-7441|MagY:-4914|MagZ:-1542|
